word;etymology;related
tafsilat;orig	Arapça,fṣl	Arapça,tafṣīl	Arapça,faṣṣala	Arapça,faṣala	;
avuç;orig	Eski Türkçe,adutça	Eski Türkçe,adut	;
kripton;orig	Yeni Latince,crypton 	Eski Yunanca,kryptós	;
iştigal;orig	Arapça,şġl	Arapça,şuġl	;
som balığı;orig	Bulgarca ve Sırpça ,som	;
it|mek;orig	Eski Türkçe,it-	Eski Türkçe,*i- 	;
denyo;orig	Roma dilinde (Çingenece),denilo	;
hicap;orig	Arapça,ḥcb	Arapça,ḥacaba	;
tenasüh;orig	Arapça,nsχ	Arapça,nasaχa	;
haşır;orig	Arapça,ḥşr	Arapça,ḥaşara	;
kesif;orig	Arapça,ks̠f	;
glayöl;orig	Fransızca ,glaïeul	Latince,gladiolus	Latince,gladius	;
sor|mak;orig	Eski Türkçe,sor-	;
har;orig	Arapça,ḥrr	Arapça,ḥarra	;
çağla|mak;orig	Eski Türkçe,çaġıla- 	ETü (onom),çağ 	;
holigan;orig	İngilizce ,hooligan	;
ele|mek;orig	Eski Türkçe,elge-	Eski Türkçe,elig	;
tirşe;orig	Farsça,turşa 	Farsça,turş	;
kokain;orig	Fransızca ,cocaïne	Almanca ,Kokain	İspanyolca ,coca	Quechua (İnka) dilinde,coca	;
kargo;orig	İngilizce ,cargo	İspanyolca ,cargo	Geç Latince,carricus 	Latince,carrus	Kelt dillerinde,karros	;
yan|mak;orig	Oğuzca,yān-	Eski Türkçe,*yağın-	Eski Türkçe,*yak-	;
şedit;orig	Arapça,şdd	Arapça,şadda	;
frenoloji;orig	Fransızca ,phrénologie	Almanca ,Phrenologie	Eski Yunanca,phrḗn	;
deterjan;orig	Fransızca ,détergent	İngilizce ,detergent	Latince,detergere, deters-	Latince,tergere, ters-	;
atmaca;orig	Türkiye Türkçesi,at-	;
komisyon;orig	Fransızca ,commission	Fransızca ,commettre, commis-	;
ten;orig	Farsça ve Orta Farsça,tan	Avesta (Zend) dilinde,tanū-	Sanskritçe,tanu-	;
şalgam;orig	Farsça,şalġam	;
kınnap;orig	Arapça,ḳnb	Aramice/Süryanice,ḳanabbīs	Akatça,qunnabtu	;
tartan;orig	ticari markasından,tartan	;
kapris;orig	Fransızca ,caprice	İtalyanca,capriccio	İtalyanca ve Latince,capra	Hintavrupa Anadilinde,*kap-ro-	;
umman;orig	Arapça,ˁmn	;
çamurcun;orig	Türkiye Türkçesi,çamur	Eski Türkçe,*çin	;
istiğna;orig	Arapça,ġny	Arapça,ġaniya	;
alabora;orig	İtalyanca,*alla bora	İtalyanca,bora	Eski Yunanca,boreás	;
kır;orig	Eski Türkçe,kır	;
gasp;orig	Arapça,ġṣb	Arapça,ġaṣaba	;
fasarya;orig	Yeni Yunanca,fasaría	;
ukalâ;orig	Arapça,ˁḳl	Arapça,ˁāḳil	;
teşne;orig	Farsça,taşna	Orta Farsça,tişnak	Avesta (Zend) dilinde,tarşna-	;
benzen;orig	Fransızca ,benzène	Geç Latince ve Venedikçe,labenzoe 	Arapça,lubān cāwī	Arapça,lubān	Arapça,cāwā	;
gerdek;orig	Farsça,girdak	Farsça,gird	;
kurmay;orig	Yeni Türkçe,kur	;
cündi;orig	Arapça,cundī	Arapça,cund	Farsça ve Orta Farsça,gund	;
ağar|mak;orig	Orta Türkçe,ağar-	Eski Türkçe,ak	;
engel;orig	Türkiye Türkçesi,en gel-	;
kayın;orig	Eski Türkçe,kadın	Eski Türkçe,kat-	;
takip;orig	Arapça,ˁḳb	Arapça,ˁaḳaba	;
uğru;orig	Eski Türkçe,oġrı 	Eski Türkçe,oġra- 	;
bodur;none	<p> <b>Türkiye Türkçesi</b> çocuk dili ile eş kökenlidir. Bu sözcük bir sözcükten türetilmiştir. </p>;
teşmil;orig	Arapça,şml	Arapça,şamala	;
istidlal;orig	Arapça,dll	Arapça,dalla	;
külüstür;orig	Yeni Yunanca,kílistra	Eski Yunanca,kylistḗrion 	Eski Yunanca,kylíndō	;
ihdas;orig	Arapça,ḥds̠	Arapça,ḥadaṯa	;
gayya;orig	Arapça,ġwy	Arapça,ġāwa	;
eklem;orig	Türkiye Türkçesi,ekle-	;
fire;orig	Fransızca ,frais	Latince,fractum	Latince,frangere	;
azat;orig	Farsça,āzād	Orta Farsça,āzāt	Avesta (Zend) dilinde,zāy-	;
tecahül;orig	Arapça,chl	Arapça,cahala	;
kâse;orig	Farsça,kās 	Aramice/Süryanice,kāsā	Akatça,kāsu	Sumerce,kasu	;
buhran;orig	Arapça,bḥr	Aramice/Süryanice,bḥr	Aramice/Süryanice,bəḥar	;
kıkırdak;orig	Türkiye Türkçesi,kıtırdak	Türkiye Türkçesi,kıtırda-	;
icabet;orig	Arapça,cwb	Arapça,acāba	;
formen;orig	İngilizce ,foreman	İngilizce ,fore	Germence,*fura	Hintavrupa Anadilinde,*prəa	Hintavrupa Anadilinde,*per<sup>1</sup>	İngilizce ,man	;
cemre;orig	Arapça,cmr	Aramice/Süryanice,gamərā	Akatça,gumāru	;
zindan;orig	Farsça,zindān	Orta Farsça,zēndān	Orta Farsça,zēn	Avesta (Zend) dilinde,zaena	;
yalan;orig	Eski Türkçe,yalġan	Eski Türkçe,yalġa- 	Eski Türkçe,*yalıġ	;
asma;orig	Türkiye Türkçesi,as-	;
talasemi;orig	Fransızca ,talassémie	İngilizce ,thalassemia	Eski Yunanca,thalassa	Eski Yunanca,ʰaîma	;
kontrat;orig	İtalyanca,contratto	Geç Latince,contractus	Geç Latince,contractare	Latince,tractare	Latince,tractus	Latince,trahere	;
zülüf;orig	Farsça,zulf	;
korozyon;orig	Fransızca ve İngilizce ,corrosion	Latince,corrosio	Latince,corrodere	Latince,rodere, ros-	;
dağla|mak;orig	Eski Türkçe,daġla- 	Farsça ve Orta Farsça,dāġ	Avesta (Zend) dilinde,daχa-	Hintavrupa Anadilinde,*dhegh-	;
bluz;orig	Fransızca ,blouse	;
ihtimal;orig	Arapça,ḥml	Arapça,ḥamala	;
tara|mak;orig	Eski Türkçe,tara- 	Eski Türkçe,*tar	Orta Farsça,tār	Avesta (Zend) dilinde,tąθra-	Sanskritçe,tántra	;
formika;orig	ticari markasından,for mica	;
yasla|mak;orig	Eski Türkçe,yasılā-	Eski Türkçe,yası	;
adım;orig	Orta Türkçe,āṭım 	Eski Türkçe,at-	;
kafe;orig	Fransızca ,café	Türkiye Türkçesi,kahve	;
zil;orig	Farsça,zīr	;
büz|mek;orig	Orta Türkçe,büz-	Eski Türkçe,bür-	;
jeodezi;orig	Fransızca ,géodésie	Eski Yunanca,gḗ	Eski Yunanca,daíō, dais-	;
acul;orig	Arapça,ˁcl	;
istirham;orig	Arapça,rḥm	Arapça,raḥima	;
ahar;orig	Farsça,āhār 	;
kepçe;orig	Farsça,kafça	Orta Farsça,kafçag	Soğdca,kapçē 	Aramice/Süryanice,kap 	;
amber;orig	Arapça,ˁnbr	Orta Farsça,ambar	;
disprosyum;orig	Yeni Latince,dysprosium	Eski Yunanca,dysprostikós	Eski Yunanca,dýs	Eski Yunanca,prosíēmi	Eski Yunanca,eîmi	;
sürüngen;orig	Türkiye Türkçesi,sürün-	;
terabyte;orig	İngilizce ,terabyte	;
keler;orig	Eski Türkçe,keler	;
eşkâl;orig	Arapça,şkl	Arapça,şakl	;
tripod;orig	İngilizce ,tripod	Eski Yunanca,trípous, tripod-	Eski Yunanca,trís	Eski Yunanca,poús, pod-	;
balık;orig	Eski Türkçe,balık	Eski Türkçe,bal-	;
tras;orig	Fransızca ,trace	Fransızca ,tracer	Geç Latince,*tractiare	Latince,trahere, tract-	;
şoven;orig	Fransızca ,chauvin	;
kel;orig	Farsça,kal	Avesta (Zend) dilinde,kaurva	Hintavrupa Anadilinde,*gal-wo-	;
gaza;orig	Arapça,ġzw	Arapça,ġazā	;
korner;orig	İngilizce ,corner shot	İngilizce ,corner	Eski Fransızca,cornier	Fransızca ,corne	;
Yunan;orig	Arapça ve Farsça,yūnān	Eski Farsça ,yōnān	Eski Farsça ,yōn	Eski Yunanca,Iōn	özel adından,iōn	;
enfraruj;orig	Fransızca ,infrarouge	;
şibidak;orig	Almanca ,Schiebedach	Almanca ,schiebe	Almanca ,Dach	Germence,*thakam	;
+jen;orig	Eski Yunanca,genḗs	;
kıblenüma;orig	Arapça,ḳibla(t)	Farsça,numā	Farsça,numūdan	;
tık|mak;orig	Eski Türkçe,tık-	;
fitoloji;orig	Fransızca ,phytologie	Eski Yunanca,phytón	;
aya;orig	Eski Türkçe,aya	;
torba;orig	Türkiye Türkçesi,tobra	Farsça,tūbra 	Eski Türkçe,top	;
klasik;orig	Fransızca ,classique	Latince,classicus	Latince,classis	;
arazi;orig	Arapça,Arḍ	Arapça,arḍ	;
destan;orig	Farsça,dastān 	Avesta (Zend) dilinde,dasta-	;
kallavi;orig	Arapça,ḳullawī	Arapça,ḳulla(t)	;
eleğimsağma;orig	Arapça,ˁalāˀim-samāˀ	;
aruz;orig	Arapça,ˁrḍ	Arapça,ˁaraḍa	;
felsefe;orig	Arapça,flsf	Eski Yunanca,philosophía	Eski Yunanca,philósophos	;
şimşek;orig	Türkiye Türkçesi,süŋşek	Türkiye Türkçesi,süŋüş	;
filtre;orig	Fransızca ,filtre	Geç Latince,filtrum	Germence,*feltjan	Hintavrupa Anadilinde,*pelde-	Hintavrupa Anadilinde,*pel-<sup>6</sup>	;
tuğ;orig	Eski Türkçe,tuġ	Moğolca ,tuğ	Çince ,tu	;
kamet;orig	Arapça,ḳwm	Arapça,ḳāma	;
spontane;orig	Fransızca ,spontané	Latince,sua sponte	Latince,sponsus, spont-	;
ergi|mek;orig	Eski Türkçe,ergür-	Eski Türkçe,erü-	;
arduvaz;orig	Fransızca ,ardoise	;
cülus;orig	Arapça,cls	Arapça,calasa	;
dün;orig	Eski Türkçe,tün	;
şerh;orig	Arapça,şrḥ	Arapça,şaraḥa	;
hinterland;orig	Almanca ,Hinterland	Almanca ,hinter	Almanca ,Land	;
kumandan;orig	Almanca ,Kommandant	Fransızca ,commandant	Fransızca ,commander	;
cart;"none	<p> <i>car</i> ""tiz ve yüksek ses"" ses yansımalı sözcüğünden Türkiye Türkçesinde <a class=""presufgram"" href=""?s=structures&amp;ttype=t&amp;ww=%2Bt"">+t</a> ekiyle türetilmiştir.</p>";
süksün;orig	Orta Türkçe (sadece Kıpçak ve Oğuz lehçelerinde),süksün	;
tekst;orig	Fransızca ,texte	Latince,textus	Latince,texere	Hintavrupa Anadilinde,*teks-	Hintavrupa Anadilinde,*tag-, taks-	;
el;orig	Eski Türkçe,il	;
homoseksüel;orig	Fransızca ,homosexuel	Almanca ,homosexual	Eski Yunanca,ʰomós	Latince,sexus	;
tamam;orig	Arapça,tmm	Arapça,tamma	;
tebrik;orig	Arapça,brk	Arapça,baraka(t)	;
dit|mek;orig	Eski Türkçe,tıt- 	;
hukuk;orig	Arapça,ḥḳḳ	Arapça,ḥaḳḳ	;
andıç;orig	Türkiye Türkçesi,an-	;
arp;orig	Fransızca ,harpe	Eski Yüksek Almanca,harpa 	Germence,*harpōn	;
alicengiz;orig	Arapça,āl	Arapça,āla	;
haşhaş;orig	Arapça,χş	Sanskritçe,khaskhasa	;
kondisyon;orig	Fransızca ve İngilizce ,condition	Latince,condicio	Latince,condicere	Latince,dicere, dict-	;
karides;orig	Yeni Yunanca,karídes	Yeni Yunanca,karída	Eski Yunanca,kārís, kārid-	;
taraça;orig	İtalyanca,terrazza	Geç Latince,terraceum	Latince,terra	Hintavrupa Anadilinde,*ters-ā-	Hintavrupa Anadilinde,*ters-	;
açkı;orig	Türkiye Türkçesi,aç-	;
evrak;orig	Arapça,wrḳ	Arapça,waraḳ	;
italik;orig	Fransızca ,italique	;
faal;orig	Arapça,fˁl	Arapça,faˁala	;
gusto;orig	İtalyanca,gusto	Latince,gustus	Hintavrupa Anadilinde,*geus-	;
kehkeşan;orig	Farsça,kahkaşān	Farsça,kah	Farsça,kaşān	;
tilcik;orig	Eski Türkçe,tıl 	;
etil;orig	Fransızca ,éthyle	Almanca ,äthyl	Almanca ,Äther	;
grejuva;none	<p>Sadece <i>grejuva</i> <i>ateşi</i> deyiminde.</p>;
turmalin;orig	Fransızca ,tourmaline	İngilizce ,tourmaline	Tamilce,tōramalli	;
intibah;orig	Arapça,nbh	Arapça,nabaha	;
beni Adem;orig	Arapça,bani ādam	;
iroko;orig	İngilizce ,iroko	Nijerya dillerinden Esan dilinde,uloko	;
ful;orig	Arapça,fwl	İbranice ,pōl	;
kloş;orig	Fransızca ,cloche	Geç Latince,clocca	;
hardcore;orig	İngilizce ,hardcore	İngilizce ,hard	İngilizce ,core	;
arşitekt;orig	Fransızca ,architecte	Latince,architectus	Eski Yunanca,arχitéktōn	Eski Yunanca,arχē	Eski Yunanca,téktōn	;
şammas;orig	Arapça,şammās	Aramice/Süryanice,şammāş	Aramice/Süryanice,şāmaş, şəmaş	;
hap;orig	Arapça,ḥbb	;
billahi;orig	Arapça,bi-llāhi	;
tavşancıl;orig	Türkiye Türkçesi,tavşan	;
elektronik;orig	İngilizce ,electronic	İngilizce ,electron	;
vaaz;orig	Arapça,wˁẓ	Arapça,waˁaẓa	;
halt;orig	Arapça,χlṭ	Arapça,χalaṭa	;
kaktüs;orig	Fransızca ,cactus	Yeni Latince,cactus	Eski Yunanca,káktos	;
kavlak;orig	Türkiye Türkçesi,kavla-	Türkiye Türkçesi,kav	;
akü;orig	Fransızca ,accumulateur	Fransızca ,accumuler	;
hatıra;orig	Arapça,χṭr	Arapça,χaṭara	;
albinos;orig	Fransızca ,albinos	Latince,albus	Hintavrupa Anadilinde,*albh-	;
iğfal;orig	Arapça,ġfl	Arapça,ġafala	;
hazret;orig	Arapça,ḥḍr	Arapça,ḥaḍara	;
heyamola;orig	Türkiye Türkçesi,eyyām ola	;
yokla|mak;orig	Türkiye Türkçesi,yok	;
fanatik;orig	Fransızca ,fanatique	Latince,fanaticus	Latince,fanum	;
tasfiye;orig	Arapça,ṣfw	Arapça,ṣafā	;
jelatin;orig	Fransızca ,gélatine	İtalyanca,gelatina	İtalyanca,gelato	;
dar;orig	Arapça,dwr	Arapça,dāra	Aramice/Süryanice,dwr	Akatça,dāru	;
gübre;orig	Yeni Yunanca,kopriá	Eski Yunanca,kópros	Hintavrupa Anadilinde,*kekʷ-	;
açıkla|mak;orig	Türkiye Türkçesi,açık	Türkiye Türkçesi,aç-	;
kasting;orig	İngilizce ,casting	İngilizce ,cast	Norsça (Vikingce),kasta	;
freze;orig	Fransızca ,fraiser	Fransızca ,fraise	;
hars;orig	Arapça,ḥrs̠	Arapça,ḥaraṯa	İbranice ,ḥāraş	;
jaguar;orig	Fransızca ,jaguar	Portekizce ,yaguara	;
ardıl;orig	Türkiye Türkçesi,art	;
travay;orig	Fransızca ,travail	Fransızca ,travailler	Geç Latince,*trepāliare	Geç Latince,trepalium	Latince,tres	Latince,palium	;
dok;orig	İngilizce ,dock	Holandaca ,docke	;
ütopya;orig	Yeni Latince,utopia	Eski Yunanca,oú	Eski Yunanca,tópos	;
teyp;orig	İngilizce ,tape	;
karting;orig	İngilizce ,carting	İngilizce ,cart	Eski İngilizce ,craet	;
Alman;orig	Fransızca ,Allemand	özel adından,*all-	Germence,*manniz	;
iv|mek;orig	Eski Türkçe,iv-	;
dambıl;orig	İngilizce ,dumbbell	İngilizce ,dumb	İngilizce ,bell	;
hipokaust;orig	İngilizce ,hypocaust	Almanca ,Hypokaust	Eski Yunanca,ʰypókauston	Eski Yunanca,ʰypó	Eski Yunanca,kaíō, kau-	Hintavrupa Anadilinde,*kāu-	;
fasık;orig	Arapça,fsḳ	Arapça,fasaḳa	;
adaş;orig	Türkiye Türkçesi,ad	;
asketik;orig	İngilizce ,ascetic	Eski Yunanca,askētikós	Eski Yunanca,askéō	;
karavaş;orig	Eski Türkçe,kara baş	;
yılkı;orig	Eski Türkçe,yılkı	;
demin;orig	Eski Türkçe,témin	Soğdca,tīm 	Farsça,dam	;
aşama;orig	Türkiye Türkçesi,aş-	;
bipolar;orig	İngilizce ,bipolar	;
etfal;orig	Arapça,ṭfl	Arapça,ṭifl	;
esami;orig	Arapça,smy	Arapça,ism	;
streç;orig	İngilizce ,stretch	Germence,*strakkjan	;
diyatonik;orig	Fransızca ,diatonique	Eski Yunanca,dia tónon	Eski Yunanca,tónos	;
aterina;orig	Yeni Yunanca,atherína	Eski Yunanca,atherínē	Eski Yunanca,*átheros	;
kumsal;orig	Türkiye Türkçesi,kum	Türkiye Türkçesi,sal	;
zengin;orig	Farsça,sangīn	Farsça,sang	;
uğur;orig	Eski Türkçe,oġur 	;
sümkür|mek;orig	Orta Türkçe,sümkür-	;
tufan;orig	Arapça,ṭwf	Aramice/Süryanice,ṭūphān	Aramice/Süryanice,ṭwp	;
torun;orig	Eski Türkçe,torum	Avesta (Zend) dilinde,tauruna-	Sanskritçe,tāruṇa	;
kokteyl;orig	İngilizce ,cocktail	İngilizce ,to cock	İngilizce ,tail	;
tirbuşon;orig	Fransızca ,tire-bouchon	Fransızca ,tirer	Fransızca ,bouchon	;
kantarma;orig	Moğolca ,kantarga	Moğolca ,kantar-	;
burgaz;orig	Yeni Yunanca ve Eski Yunanca,pýrgos	;
el+;none	<p><i>D,</i> <i>n,</i> <i>r,</i> <i>s,</i> <i>ş,</i> <i>t,</i> <i>z</i> sesleriyle başlayan kelimelerden önce <i>/l/</i> asimile edilir. Ör: <i>es-selâm,</i> <i>en-nevm,</i> <i>tahte'ş-şuur.</i> Terkiplerde <i>/e/</i> seslisi genellikle düşer, önceki sözcüğün son seslisi korunur: Ör: <i>bi'l-fiil,</i> <i>şeyhü'l-islam,</i> <i>darü's-selâm.</i></p>;
ıspanak;orig	Farsça,ispanāχ 	Orta Farsça,spanāk	;
baği;orig	Arapça,bġy	Arapça,baġā	;
kompilasyon;orig	Fransızca ,compilation	Latince,compilatio	Latince,compilare	Latince,pilare	;
domuz;orig	Eski Türkçe,toŋuz	Eski Türkçe,toŋ	;
ekin;orig	Eski Türkçe,ekin	Eski Türkçe,ek-	;
etiket;orig	Fransızca ,étiquette	Eski Fransızca,estiquier	Germence,*stikan	Hintavrupa Anadilinde,*(s)teig-	;
harcırah;orig	Arapça,χarc	Farsça,rāh	;
keman;orig	Farsça ve Orta Farsça,kamān	;
tork;orig	Fransızca ve İngilizce ,torque	Latince,torquere	;
tabut;orig	Arapça,tbwt	Aramice/Süryanice,tēbūthā	İbranice ,tēbah	Eski Mısır dilinde,tbt	;
şoför;orig	Fransızca ,chauffeur	Fransızca ,chauffer	;
şarlatan;orig	Fransızca ,charlatan	İtalyanca,ciarlatano	İtalyanca,ciarlare	;
teftiş;orig	Arapça,ftş	Arapça,fattaşa	;
entomoloji;orig	Fransızca ,entomologie	Eski Yunanca,éntomon	Eski Yunanca,témnō, tom-	;
hardal;orig	Arapça,χrdl	Aramice/Süryanice,χardal	Farsça,ḳardāliyon 	Eski Yunanca,kárdamon	Arkaik Yunanca,kardamija	;
kaçamak;orig	Türkiye Türkçesi,kaç-	;
degrade;orig	Fransızca ,degradé	Fransızca ,dégrader	Fransızca ,grader	Latince,gradus	;
interkalasyon;orig	Fransızca ve İngilizce ,intercalation	Latince,intercalatio	Latince,intercalare	Latince,calare	;
billur;orig	Arapça,billawr 	Orta Farsça,bīlūr 	Eski Farsça ,*vilūrya	Sanskritçe,vāiḍūrya	;
buğday;orig	Eski Türkçe,buġday	Eski Türkçe,budġay	Eski Türkçe,butık	;
bakalit;orig	İngilizce ,bakelite	;
avare;orig	Farsça,āvāra	;
ihtiva;orig	Arapça,ḥwy	Arapça,ḥawā	;
tuba;orig	İtalyanca,tuba	Latince,tuba 	;
en;orig	Eski Türkçe,en 	Eski Türkçe,en-	;
biz;orig	Orta Türkçe,biz	Eski Türkçe,*bi	;
vecd;orig	Arapça,wcd	Arapça,wacada	;
geliş|mek;orig	Türkiye Türkçesi,gel-	;
basen;orig	Fransızca ,bassin	Geç Latince,bacinus	Geç Latince,bacus 	;
turaç;orig	Farsça,turāc	Arapça,drc	;
bravo;orig	Fransızca ,bravo	İtalyanca,bravo	;
deli;orig	Eski Türkçe,telü	Eski Türkçe,tilve	;
epik;orig	Fransızca ,épique	Eski Yunanca,epikós	Eski Yunanca,épos	;
sumo;orig	Japonca ,sumo	;
sürünceme;orig	Türkiye Türkçesi,sürün-	;
tekfir;orig	Arapça,kfr	;
dolma;orig	Türkiye Türkçesi,dol-	;
imha;orig	Arapça,mḥw	Arapça,maḥā	;
aktör;orig	Fransızca ,acteur	Latince,actor	Latince,agere	;
susam;orig	Arapça ve Farsça,sūsan	Aramice/Süryanice,şūmşəmā	Akatça,şamşammū	Akatça,şamnu	Akatça,şammu	;
yaşmak;orig	Orta Türkçe,yaşmak	Eski Türkçe,yaş-	;
yer|mek;orig	Eski Türkçe,yer-	;
vekilharç;orig	Arapça,wakīl χarc	;
tecil;orig	Arapça,Acl	Arapça,acila	;
kimse;orig	Orta Türkçe (sadece Kıpçak ve Oğuz lehçelerinde),kimerse 	Eski Türkçe,kim erse	;
ün;orig	Eski Türkçe,ün	;
inşallah;orig	Arapça,in şāˀa-llāh	Arapça,in	Arapça,şyA	Arapça,allāh	;
transistor;orig	İngilizce ,transistor	İngilizce ,transfer resistor	;
karmaşık;orig	Yeni Türkçe,*karmaş-	;
yatağan;orig	Orta Türkçe,yatağan	Eski Türkçe,yat-	;
evliya;"orig	Arapça,wly&lt;/i&gt; kökünden gelen <i>awliyāˀ	Arapça,walī	";
banana;orig	İngilizce ,banana	İspanyolca ve Portekizce ,banana	;
koordinat;orig	Almanca ,Koordinat	İngilizce ,coordinate	Yeni Latince,coordinatus	Latince,ordinare	;
apsis;orig	Fransızca ,abscisse	Yeni Latince,linea abscissa	Latince,abscidere, absciss-	Latince,caedere, caes-	;
sürükle|mek;orig	Türkiye Türkçesi,sürük	Türkiye Türkçesi,sür-	;
diyare;orig	Fransızca ,diarrhée	Eski Yunanca,diárrhoia	Eski Yunanca,diarrhéō	Eski Yunanca,rhéō	;
hücre;orig	Arapça,ḥcr	Arapça,ḥacara	;
kuskun;orig	Eski Türkçe,kuduzġun	Eski Türkçe,*kuduz	;
hak;orig	Arapça,ḥḳḳ	İbranice ,ḥuḳḳā	İbranice ve Aramice/Süryanice,ḥḳḳ	;
yüklem;orig	Türkiye Türkçesi,yükle-	;
bilinç;orig	Türkiye Türkçesi,bil-	;
zorunlu;orig	Yeni Türkçe,zorun	Türkiye Türkçesi,zor	;
şapel;orig	Fransızca ,chapelle	Geç Latince,cappella	Geç Latince,cappa	;
dirsek;orig	Eski Türkçe,tirsgek	Eski Türkçe,tiz	;
konservatif;orig	İngilizce ,conservative	Geç Latince,conservativus	Latince,conservare	;
glazür;orig	Fransızca ,glaçure	Fransızca ,glacer	;
his;orig	Arapça,ḥss	Arapça,ḥassa	;
herze;orig	Farsça,harza	Farsça,harz	;
gomalak;orig	Fransızca ,gomme à laque	Fransızca ,gomme	Latince,gummi 	Eski Yunanca,kómmi	Eski Mısır dilinde,kmj-t	Fransızca ,laque	;
kaptan;orig	Venedikçe,capitán	İtalyanca,capetano	Geç Latince,capitanus 	Latince,caput, capit-	;
sperm;orig	Fransızca ,sperme	Eski Yunanca,spérma	Eski Yunanca,speírō, spor-	Hintavrupa Anadilinde,*sper-<sup>4</sup>	;
ıstılah;orig	Arapça,ṣlḥ	Arapça,ṣalaḥa	;
vüsat;orig	Arapça,wsˁ	Arapça,wasuˁa 	;
kış;orig	Eski Türkçe,kış	;
komünyon;orig	Fransızca ,communion	Latince,communio	Latince,communis	;
bağ;orig	Farsça,bāġ	Orta Farsça,bāġ	;
çekap;orig	İngilizce ,check-up	İngilizce ,check	Eski Fransızca,échec 	Farsça,şāh	İngilizce ,up	;
hoşamedi;orig	Farsça,χʷoş āmadī	;
gemi;orig	Eski Türkçe,kémi	;
ifrit;orig	Arapça,ˁifrit	Orta Farsça,āfrīta	Orta Farsça,āfrītan	;
tonet;orig	Fransızca ve İngilizce ,thonet	;
yarın;orig	Eski Türkçe,yarın	Eski Türkçe,yaru-	;
kulaç;orig	Eski Türkçe,kulaç	Eski Türkçe,kol aç	;
kerrat;orig	Arapça,krr	Arapça,karra(t)	;
tedavül;orig	Arapça,dwl	Arapça,dāla	;
beklenti;orig	Türkiye Türkçesi,bekle-	;
boğa;orig	Eski Türkçe,buka	;
yahşi;orig	Eski Türkçe,yakşı	Eski Türkçe,yakış-	;
gayser;orig	İngilizce ,geyser	İzlanda dilinde,geisir	Norsça (Vikingce),geisan	Germence,*gausjan	Hintavrupa Anadilinde,*gheu-	;
karibu;orig	Fransızca ve İngilizce ,caribou	Kuzey Amerika yerli dillerinden Micmac dilinde,ˁalipu	;
kozmetik;orig	Fransızca ,cosmetique	Eski Yunanca,kosmetikós	Eski Yunanca,kosméō	;
belen;orig	Türkiye Türkçesi,beleŋ	Eski Türkçe,bél	;
bez;orig	Eski Türkçe,bez 	;
çorak;orig	Orta Farsça,*şōrak	Orta Farsça,çōr 	Hintavrupa Anadilinde,*sū-ro-	;
ufak;orig	Türkiye Türkçesi,uvak	Türkiye Türkçesi,uva-	Eski Türkçe,uv-	;
acele;orig	Arapça,ˁcl	Arapça,ˁacila	;
şiş;orig	Eski Türkçe,sış 	Eski Türkçe,sışıl-	;
bilet;orig	İtalyanca,biglietto	Fransızca ,billette	Fransızca ,bille<sup>1</sup>	Geç Latince,billa	;
filoloji;orig	Fransızca ,philologie	Almanca ,Philologie	Eski Yunanca,philología	Eski Yunanca,phílos	Eski Yunanca,lógos	;
bahadır;orig	Farsça,bāhādur	Moğolca ,baġatır	Eski Türkçe,baġatur	Proto-İranca (Ana-İranca),baga 	;
efor;orig	Fransızca ,effort	Fransızca ,efforcer	Fransızca ,force	;
talmud;orig	Aramice/Süryanice,lmd	İbranice ve Aramice/Süryanice,limmūd 	;
kahhar;orig	Arapça,ḳhr	Arapça,ḳahara	;
telaş;orig	Arapça,lşy	;
em|mek;orig	Eski Türkçe,em-	;
korno;orig	İtalyanca,corno	Latince,cornus	;
şamil;orig	Arapça,şml	Arapça,şamala	;
fetbaz;orig	Türkiye Türkçesi,fendbaz	;
tirfon;orig	Fransızca ,tire-fond	Fransızca ,tirer	Fransızca ,fond	;
konuşlan|mak;orig	Türkiye Türkçesi,*konuş	Türkiye Türkçesi,kon-	;
degaj;orig	Fransızca ,dégagement	Fransızca ,dégager	Fransızca ,gage	;
kist;orig	Fransızca ,kyste	Eski Yunanca,kýstis	;
kirizma;orig	Yeni Yunanca,kílisma	Yeni Yunanca,kílizō	Hintavrupa Anadilinde,*keuə-	Eski Yunanca,koîlos	;
cidar;orig	Arapça,cdr	Aramice/Süryanice,gdīrā	İbranice ,gadēr	;
in;orig	İngilizce ,in	Germence,*in	Hintavrupa Anadilinde,*en	;
blues;orig	İngilizce ,blues	İngilizce ,blue	Eski Fransızca,bleu	Germence,*blaw-	;
kerem;orig	Arapça,krm	Arapça,karuma	;
biberon;orig	Fransızca ,bibéron	İtalyanca,biberone	Latince,bībere	Hintavrupa Anadilinde,*pī-pə-o-	Hintavrupa Anadilinde,*pō(i)-	;
isticvap;orig	Arapça,cwb	Arapça,cawāb	;
solidarite;orig	Fransızca ,solidarité	Fransızca ,solidaire	Geç Latince,in solidum	Latince,solidus	Latince,solus	Hintavrupa Anadilinde,*sol-	;
