Avesta (Zend) dilinde: kāma-	rel: etymology	Hintavrupa Anadilinde: *kā-mo-
Hintavrupa Anadilinde: *kā-mo-	rel: etymology	Hintavrupa Anadilinde: *kā-
tur: kannabis	rel: etymology	lat: cannabis
tur: helyum	rel: etymology	Yeni Latince: helium
Yeni Latince: helium	rel: etymology	grc: ʰēlios
tur: basiret	rel: etymology	ara: bṣr
ara: bṣr	rel: etymology	ara: baṣar
tur: fıtık	rel: etymology	ara: ftḳ
ara: ftḳ	rel: etymology	ara: fataḳa
tur: dizge	rel: etymology	Türkiye Türkçesi: diz-
tur: kavra|mak	rel: etymology	Eski Türkçe: kavur-, kavrar
tur: katarsis	rel: etymology	eng: catharsis
eng: catharsis	rel: etymology	grc: kátharsis
grc: kátharsis	rel: etymology	grc: kathaírō
grc: kathaírō	rel: etymology	grc: ʰaíreō
tur: zulmet	rel: etymology	ara: ẓlm
ara: ẓlm	rel: etymology	ara: ẓalima
tur: utangaç	rel: etymology	Türkiye Türkçesi: utan-
tur: gazal	rel: etymology	ara: ġzl
ara: ġzl	rel: etymology	Aramice/Süryanice: ˁuzīlā
Aramice/Süryanice: ˁuzīlā	rel: etymology	akk: χuzālu 
tur: zoka	rel: etymology	gre: zóka
gre: zóka	rel: etymology	vec: sóga
tur: entel	rel: etymology	Türkiye Türkçesi: entelektüel
tur: hırbo	rel: etymology	Kürtçe (Kurmanci): xirbo
tur: ya	rel: etymology	ara: yā
tur: hayıt	rel: etymology	ara: ḥwṭ
tur: vasektomi	rel: etymology	fre: vaséctomie
fre: vaséctomie	rel: etymology	lat: vas
lat: vas	rel: etymology	grc: ektémnō, ektom-
grc: ektémnō, ektom-	rel: etymology	grc: témnō, tom-
tur: ucuz	rel: etymology	Eski Türkçe: uçuz
Eski Türkçe: uçuz	rel: etymology	Eski Türkçe: uç-
tur: izan	rel: etymology	ara: ḏˁn
ara: ḏˁn	rel: etymology	ara: ḏaˁana
tur: brifing	rel: etymology	eng: briefing
eng: briefing	rel: etymology	eng: brief
eng: brief	rel: etymology	fre: bref
fre: bref	rel: etymology	lat: brevis
lat: brevis	rel: etymology	Hintavrupa Anadilinde: *mregh-u-
tur: dağlıç	rel: etymology	Türkiye Türkçesi: dağla-
tur: bivefa	rel: etymology	per: bī-vafā
per: bī-vafā	rel: etymology	per: bī
per: bī	rel: etymology	ara: wafā
tur: tedbir	rel: etymology	ara: dbr
ara: dbr	rel: etymology	ara: dabbara
ara: dabbara	rel: etymology	ara: dubr
tur: distrofi	rel: etymology	eng: dystrophy
eng: dystrophy	rel: etymology	grc: dys+
grc: dys+	rel: etymology	grc: tréphō
tur: çeyiz	rel: etymology	ara: chz
tur: bazu	rel: etymology	per: bāzū
per: bāzū	rel: etymology	Orta Farsça: bāzūg
Orta Farsça: bāzūg	rel: etymology	Avesta (Zend) dilinde: bāzav-, bāzu-
Avesta (Zend) dilinde: bāzav-, bāzu-	rel: etymology	Sanskritçe: bāhu
Sanskritçe: bāhu	rel: etymology	Hintavrupa Anadilinde: *bhāghu-s
tur: şemame	rel: etymology	ara: şmm
ara: şmm	rel: etymology	ara: şamma
tur: iletişim	rel: etymology	Yeni Türkçe: *iletiş-
Yeni Türkçe: *iletiş-	rel: etymology	Türkiye Türkçesi: ilet-
tur: kaydırak	rel: etymology	Türkiye Türkçesi: kaydır-
tur: trança	rel: etymology	ita: trancia
ita: trancia	rel: etymology	ita: tranciare
ita: tranciare	rel: etymology	Geç Latince: trincare
tur: boza	rel: etymology	Eski Türkçe: buχsı 
Eski Türkçe: buχsı 	rel: etymology	per: būza 
tur: tüyo	rel: etymology	fre: tuyau
fre: tuyau	rel: etymology	Germence: *thuta
tur: sör	rel: etymology	eng: sir
eng: sir	rel: etymology	Eski Fransızca: sieur
Eski Fransızca: sieur	rel: etymology	lat: senior
tur: süpürge	rel: etymology	Eski Türkçe: sipürgü
Eski Türkçe: sipürgü	rel: etymology	Eski Türkçe: sipür-
tur: kaplumbağa	rel: etymology	Türkiye Türkçesi: kaplı
Türkiye Türkçesi: kaplı	rel: etymology	Türkiye Türkçesi: bağa
tur: zail	rel: etymology	ara: zwl
ara: zwl	rel: etymology	ara: zāla
tur: yumurcak	rel: etymology	Türkiye Türkçesi: yumru
tur: bazı	rel: etymology	ara: baˁḍi
ara: baˁḍi	rel: etymology	ara: bˁḍ
ara: bˁḍ	rel: etymology	ara: baˁaḍa
tur: çevlik	rel: etymology	Türkiye Türkçesi: çevrik
Türkiye Türkçesi: çevrik	rel: etymology	Türkiye Türkçesi: çevür-
tur: angarya	rel: etymology	gre: angaría
gre: angaría	rel: etymology	grc: aggareía
grc: aggareía	rel: etymology	grc: ággaros
grc: ággaros	rel: etymology	Eski Farsça : ha(n)gāra-
Eski Farsça : ha(n)gāra-	rel: etymology	akk: agaru 
tur: tam	rel: etymology	ara: tmm
ara: tmm	rel: etymology	ara: tamma
tur: dakika	rel: etymology	ara: dḳḳ
ara: dḳḳ	rel: etymology	ara: daḳḳa
tur: tavsiye	rel: etymology	ara: wṣy
