language family;word;etymology
Proto-Mongolian:;*mugǯi-;"[(u'Written Mongolian:', [u'mu\u0263\u01efi\u0263ar (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=210"" target=""_blank"">\u041c\u0425\u0422\u0422\u0422</a>, u') 1']), (u'Khalkha:', u'mug\u01efgar 2'), (u'Ordos:', u'muGd\u016b 2')]"
Proto-Mongolian:;*-mu, -mi;"[(u'Middle Mongolian:', [<i>-mu,</i>, u' ', <i>-mi</i>, u' (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=176"" target=""_blank"">SH</a>, u')'])]"
Proto-Mongolian:;*muku-, *mökü-;"[(u'Written Mongolian:', [u'muqulaji-da- 1 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 553: muqulajid- 2, muqula\u0263, muquli\u0263 3); m\xf6k\xfclig, m\xf6k\xfcrig 3 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 545, 546)']), (u'Khalkha:', u'muxlaj-da- 1, muxlag, m\xf6xl\xf6g 3'), (u'Buriat:', u'm\xfcxer\u0113n 3'), (u'Monguor:', [u'mo\u014bGuloG, mu\u014bGuloG (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u"" 239, 248) 3, muGu 'petites pierres rondes avec lesquelles les enfants jouent' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u' 244)'])]"
Proto-Mongolian:;*siɣu-;"[(u'Written Mongolian:', [u'si\u0263u-, (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 758) \u0161uugi-, si\u0263ugi-, \u0161ougina-']), (u'Khalkha:', u'\u0161\u016bgi-'), (u'Buriat:', u'\u0161\u016bj\u0101-'), (u'Kalmuck:', u'\u0161\u016bg\u0301\u01dd-'), (u'Ordos:', u'\u0161\u016bgi-'), (u'Monguor:', [u'\u0161oG\u0292\u0301in\u0101- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u' 381)'])]"
Proto-Mongolian:;*siɣu-;"[(u'Written Mongolian:', [u'si\u0263u-, \u0161u\u0263u- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 700)']), (u'Khalkha:', u'\u0161\u016b-'), (u'Buriat:', u'\u0161\u016b-'), (u'Kalmuck:', [u'\u0161\u016brd- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=211"" target=""_blank"">\u041a\u0420\u0421</a>, u')']), (u'Ordos:', u'\u0161\u016b-'), (u'Baoan:', u's\u0301ur\u01dd-'), (u'Dagur:', u's\u016b-'), (u'Monguor:', u's\u0301\u016b-')]"
Proto-Mongolian:;*siɣur-;"[(u'Written Mongolian:', [u'si\u0263ur- 1, si\u0263ur\u0263a(n) 2 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 701)']), (u'Middle Mongolian:', u""\u0161i'ur\u0263an 2""), (u'Khalkha:', u'\u0161\u016bra- 1, \u0161\u016brga 2'), (u'Buriat:', u'\u0161\u016brga 2'), (u'Kalmuck:', [u'\u0161\u016br- 1, \u0161\u016br\u0263n\u0323 2 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=211"" target=""_blank"">\u041a\u0420\u0421</a>, u')']), (u'Ordos:', u'\u0161\u016brGan 2'), (u'Dagur:', u'\u0161\u014drg\u01dd 2'), (u'Shary-Yoghur:', u'\u0161\u016brGa 2'), (u'Monguor:', u's\u0301\u016brGa 2')]"
Proto-Mongolian:;*siɣü-;"[(u'Written Mongolian:', [u'si\u0263\xfc- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 702)']), (u'Middle Mongolian:', [u'\u0161u- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">MA</a>, u' 337)']), (u'Khalkha:', u'\u0161\u01d6-'), (u'Buriat:', u'\u0161\u01d6-'), (u'Kalmuck:', [u'\u0161\u01d6- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=211"" target=""_blank"">\u041a\u0420\u0421</a>, u')']), (u'Ordos:', u'\u0161\u01d6-')]"
Proto-Mongolian:;*siɣü-;"[(u'Written Mongolian:', [u'sig\xfc- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 702)']), (u'Khalkha:', u'\u0161\u01d6-'), (u'Buriat:', u'\u0161\u01d6-'), (u'Kalmuck:', u'\u0161\u01d6-'), (u'Ordos:', u'\u0161\u01d6-'), (u'Shary-Yoghur:', u'\u0161\u01d6-')]"
Proto-Mongolian:;*siɣür-;"[(u'Written Mongolian:', [u'sig\xfcr (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 703)']), (u'Middle Mongolian:', [u""\u0161i'ur- 'to sweep', \u0161i'urge ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=156"" target=""_blank"">HY</a>, u' 38, 20), \u0161iwur-, \u0161iur (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">MA</a>, u')']), (u'Khalkha:', u'\u0161\u01d6r'), (u'Ordos:', u""\u0161\u01d6rde- 'to sweep'""), (u'Dongxian:', u'\u0161u, \u0161iu-'), (u'Baoan:', u's\u0301ir, \u0161ire-'), (u'Shary-Yoghur:', u'\u0161\u01d6r'), (u'Monguor:', [u'\u0161\u016b- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u' 383), (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=172"" target=""_blank"">MGCD</a>, u' s\u0301\u016br)'])]"
Proto-Mongolian:;*siɣü(re)-;"[(u'Written Mongolian:', [u'sig\xfcr(e)- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 703)']), (u'Khalkha:', u'\u0161\u01d6re-'), (u'Buriat:', u'\u0161\u01d6re-'), (u'Kalmuck:', u'\u0161\u01d6r-, \u0161\u01d6-'), (u'Ordos:', u'\u0161\u01d6r-'), (u'Dagur:', u'\u0161\u016br-'), (u'Shary-Yoghur:', u'\u0161\u01d6r-'), (u'Monguor:', [u""\u0161\u016b- 'gagner (jeu, proce\u0300s)', \u0161\u016bri- 'inse\u0301rer' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u"" 386), \u0161\u016br 'ba\u0302tonnets dont on se sert pour manger' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u' 385), s\u0301\u016brda-'])]"
Proto-Mongolian:;*siɣü-sü;"[(u'Written Mongolian:', [u'sig\xfcs\xfc(n) (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 704)']), (u'Middle Mongolian:', [u""\u0161i'u-su 'food, provisions' (HP, "", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=176"" target=""_blank"">SH</a>, u')']), (u'Khalkha:', u'\u0161\u01d6s'), (u'Buriat:', u'\u0161\u01d6he(n)'), (u'Kalmuck:', u'\u0161\u01d6sn'), (u'Ordos:', u""\u0161\u01d6s\xfc, \u0161\xfcs 'juice of meat'""), (u'Dagur:', [u'\u010d\u016bs (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u' 182)'])]"
Proto-Mongolian:;*sika-;"[(u'Written Mongolian:', [u'siqa- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 721)']), (u'Middle Mongolian:', [u'\u0161iqa- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=176"" target=""_blank"">SH</a>, u', ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=156"" target=""_blank"">HY</a>, u't)']), (u'Khalkha:', u'\u0161axa-'), (u'Buriat:', u'\u0161axa-'), (u'Kalmuck:', u'\u0161ax\u01dd-'), (u'Ordos:', u'\u0161axa-'), (u'Dongxian:', u'\u0161\u0268Ga-'), (u'Dagur:', [u'\u0161aga- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u' 182)']), (u'Shary-Yoghur:', u'\u0161\u01ddGa-'), (u'Monguor:', [u'\u0161G\u0101- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u' 377), \u0161iG\u0101-'])]"
Proto-Mongolian:;*sikür;"[(u'Written Mongolian:', [u'sik\xfcr (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=210"" target=""_blank"">\u041c\u0425\u0422\u0422\u0422</a>, u') 1']), (u'Khalkha:', u'\u0161\xfcxer 1'), (u'Buriat:', u'\u0161\xfcxer, \u0161exer 2')]"
Proto-Mongolian:;*sil-;"[(u'Written Mongolian:', [u'silaj 1 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u"" 749: \u0161alai 'watery stool, diarrhea'), sil\xf6-s\xfc(n) 2 ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 708), sil-boji- 3, sil\xfckei 4 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 708)']), (u'Khalkha:', u'\u0161alaj 1, \u0161\xfcls 2, \u0161olboj- 3, \u0161\xfclxij 4'), (u'Buriat:', u'\u0161\xfclhe(n) 2'), (u'Kalmuck:', [u'\u0161\xfclsn\u0323 2 , \u0161\xfclk\u025b\u0304 4 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=211"" target=""_blank"">\u041a\u0420\u0421</a>, u')']), (u'Ordos:', u'\u0161\xf6l\xf6s\xfc, \u0161\xf6l\xf6s 2'), (u'Dagur:', [u'\u0161uls 2 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u' 184: \u0161ulse, \u0161ille), \u0161ulese (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=170"" target=""_blank"">MD</a>, u' 218)']), (u'Monguor:', [u""s\u0301orgo 'salive, bave' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u' 397)'])]"
Proto-Mongolian:;*sila-;"[(u'Written Mongolian:', [u'\u0161ali- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 750)']), (u'Khalkha:', u'\u0161ali-'), (u'Buriat:', u'\u0161ali-'), (u'Kalmuck:', u'\u0161\xe4l\u0301-'), (u'Ordos:', u""\u0161aligla- 'to talk nonsense'"")]"
Proto-Mongolian:;*sila;"[(u'Written Mongolian:', [u'sila (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 748: \u0161al)']), (u'Khalkha:', u'\u0161al'), (u'Buriat:', u'\u0161al'), (u'Kalmuck:', [u'\u0161al\u01dd (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=211"" target=""_blank"">\u041a\u0420\u0421</a>, u')']), (u'Ordos:', u'\u0161al'), (u'Dagur:', [u'\u0161al (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u' 182)'])]"
Proto-Mongolian:;*sila-magai;"[(u'Written Mongolian:', [u'silama\u0263ai, \u0161alama\u0263ai, \u0161alama\u0263 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 749)']), (u'Khalkha:', u'\u0161alamgai'), (u'Shary-Yoghur:', u'\u0161alamGa')]"
Proto-Mongolian:;*silaŋ;"[(u'Written Mongolian:', [u'\u0161ala\u014b (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 749)']), (u'Khalkha:', u'\u0161alan'), (u'Kalmuck:', u'\u0161al\u014b\u0323')]"
Proto-Mongolian:;*silbe-, *silmo;"[(u'Written Mongolian:', [u'sil(i)bel\u01efi- 1, silmusu 2 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 707)']), (u'Middle Mongolian:', [u'silmosun 2 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=156"" target=""_blank"">HY</a>, u')']), (u'Khalkha:', u'\u0161ilbel\u0292- 1, \u0161ulmas 2'), (u'Buriat:', u'\u0161olmos 2'), (u'Kalmuck:', u'\u0161ilw\u025b\u0304- 1, \u0161ulm 2')]"
Proto-Mongolian:;*silbi;"[(u'Written Mongolian:', [u'silbi (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 705)']), (u'Middle Mongolian:', [u'\u0161ilibi (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=156"" target=""_blank"">HY</a>, u' 48), \u0161ilbi, \u0161ili (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">MA</a>, u' 178, 333)']), (u'Khalkha:', u'\u0161ilbe'), (u'Buriat:', u'\u0161elbe'), (u'Kalmuck:', u'\u0161ilw\u01dd'), (u'Ordos:', u'\u0161ilbi (\u0161ilbe)'), (u'Dagur:', [u'\u0161ilem (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u' 183)'])]"
Proto-Mongolian:;*silbi-;"[(u'Written Mongolian:', [u'silbi (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 705)']), (u'Khalkha:', u'\u0161ilbe'), (u'Buriat:', u'\u0161elbe'), (u'Kalmuck:', u'\u0161ilw\u01dd'), (u'Ordos:', u'\u0161ilbe (\u0161ilbi)')]"
Proto-Mongolian:;*sildaŋ;"[(u'Written Mongolian:', [u'silda\u014b, \u0161alda\u014b (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 750)']), (u'Khalkha:', u'\u0161aldan')]"
Proto-Mongolian:;*sileɣü-sü;"[(u'Written Mongolian:', [u'sileg\xfcs\xfc(n), sil\xfcg\xfcs\xfc(n) (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 708)']), (u'Middle Mongolian:', [u""\u0161ile'usun ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=156"" target=""_blank"">HY</a>, u't)']), (u'Khalkha:', u'\u0161il\u01d6s'), (u'Buriat:', u'\u0161el\u01d6he(n)'), (u'Kalmuck:', u'\u0161il\u01d6sn, \u0161\xfcl\u01d6sn'), (u'Ordos:', u'\u0161\xf6l\u01d6s'), (u'Dagur:', [u'\u0161ul\u016bs (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u' 184)']), (u'Monguor:', [u'\u0161\u0113le (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u' 374)'])]"
Proto-Mongolian:;*milaɣa-;"[(u'Written Mongolian:', [u'mila\u0263a- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 538)']), (u'Middle Mongolian:', [u""malija- 'to offer', mali'an 'service' ("", <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=176"" target=""_blank"">SH</a>, u')']), (u'Khalkha:', u'm\u0301al\u0101-'), (u'Buriat:', u""mila 'satiety', mil\u0101\u014b 'birthday'""), (u'Kalmuck:', u""mel\u025b\u0304-, mal\u012b-, mal\u0301\u0101- 'to smear with oil (on occasion of birth etc.)'""), (u'Ordos:', u'mil\u0101-')]"
Proto-Mongolian:;*milan;"[(u'Written Mongolian:', [u'milan (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 539)']), (u'Khalkha:', u'm\u0301alan'), (u'Buriat:', u'mila(n)')]"
Proto-Mongolian:;*min-či- / *men-te-;[(u'Written Mongolian:', u'min\u010di-'), (u'Khalkha:', u'min\u010dij-'), (u'Buriat:', u'ment\u0268-'), (u'Kalmuck:', u'min\u010d-')]
Proto-Mongolian:;*minǯi;"[(u'Written Mongolian:', [u'min\u01efi, (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 539) mi\u014b\u01efi(n)']), (u'Khalkha:', u'min\u01ef')]"
Proto-Mongolian:;*miŋgan;"[(u'Written Mongolian:', [u'mi\u014b\u0263a(n) (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 539)']), (u'Middle Mongolian:', [u'mingan (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=156"" target=""_blank"">HY</a>, u' 43), minqa(n) (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=176"" target=""_blank"">SH</a>, u'), min\u0263\u0101n (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">IM</a>, u')']), (u'Khalkha:', u'm\u0301angan'), (u'Buriat:', u'm\u0301anga(n)'), (u'Kalmuck:', [u'mi\u014b\u0263n\u0323 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=211"" target=""_blank"">\u041a\u0420\u0421</a>, u')']), (u'Ordos:', u'mi\u014bGa(n)'), (u'Dagur:', [u'miange(n) (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=170"" target=""_blank"">MD</a>, u' 191)']), (u'Monguor:', [u'mi\u014bx\u01ddn (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u' 238)'])]"
Proto-Mongolian:;*misije-;"[(u'Written Mongolian:', [u'misije- (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 540)']), (u'Khalkha:', u'mi\u0161\u0113-'), (u'Buriat:', u'miher-')]"
Proto-Mongolian:;*modu;"[(u'Written Mongolian:', [u'modu(n) (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 541)']), (u'Middle Mongolian:', [u'modun (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=156"" target=""_blank"">HY</a>, u' 9, ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=176"" target=""_blank"">SH</a>, u'), mu-du-ni (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=176"" target=""_blank"">SH</a>, u'), mudon (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">IM</a>, u'), mudun (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">MA</a>, u')']), (u'Khalkha:', u'mod(on)'), (u'Buriat:', u'modo(n)'), (u'Kalmuck:', u'modn\u0323'), (u'Ordos:', u'mudu(n)'), (u'Dongxian:', u'mutun'), (u'Baoan:', u'muto\u014b, morto\u014b'), (u'Dagur:', [u'm\u014dd (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u' 155), m\u014dde (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=170"" target=""_blank"">MD</a>, u' 192)']), (u'Shary-Yoghur:', u'm\u016bd\u01ddn'), (u'Monguor:', [u'm\u014ddi (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u' 238)']), (u'Mogol:', [u'modun; ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=201"" target=""_blank"">ZM</a>, u' m\u0101dun (19-2a)'])]"
Proto-Mongolian:;*mogaj;"[(u'Written Mongolian:', [u'mo\u0263ai (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=155"" target=""_blank"">L</a>, u' 541)']), (u'Middle Mongolian:', [u'moxai (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=156"" target=""_blank"">HY</a>, u' 12), moqai (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=176"" target=""_blank"">SH</a>, u'), m\u01dd\u0263a (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">IM</a>, u'), mu\u0263aj (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=192"" target=""_blank"">MA</a>, u')']), (u'Khalkha:', u'mogoj'), (u'Buriat:', u'mogoj'), (u'Kalmuck:', u'mo\u0263\u01df, mo\u0263\u0101'), (u'Ordos:', u'moG\xf6\u0304'), (u'Dongxian:', u'moGi, mo\u0263\u01ddi'), (u'Baoan:', u'moGui'), (u'Dagur:', [u'mogo, mogu, mog (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=169"" target=""_blank"">\u0422\u043e\u0434. \u0414\u0430\u0433.</a>, u' 154)']), (u'Shary-Yoghur:', u'mo\u0263ui, moGoi'), (u'Monguor:', [u'muGw\u01dd\u0304 (', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=157"" target=""_blank"">SM</a>, u' 244), moGui (Huzu)']), (u'Mogol:', [u'ma\u0263\u014d\u012b; ', <a href=""response.cgi?&amp;single=1&amp;root=config&amp;basename=/data/biblio/biblio.dbf&amp;text_recno=201"" target=""_blank"">ZM</a>, u' m\u0101\u0263\u0101j (21-7a)'])]"
