word;etymology;related
seçenek;orig	Türkiye Türkçesi,seç-	;
havf;orig	Arapça,χwf	Arapça,χāfa	;
dölek;orig	Oğuzca,tölek	Eski Türkçe,töle-	Eski Türkçe,töl	;
tekris;orig	Arapça,krs	Arapça,kursī	;
reprodüksiyon;orig	Fransızca ,reproduction	Fransızca ,production	;
çarliston;orig	İngilizce ,charleston	özel adından,Charles	;
melengiç;orig	Farsça,mīnā-vaş	;
piliç;orig	Yeni Yunanca,*pulítsa	Yeni Yunanca,pulí	Eski Yunanca,pôlos	;
orangutan;orig	Fransızca ,orangoutan	Malayca ,orang utan	;
gran;orig	Fransızca ,grand	Latince,grandis	;
ağabey;none	<p>TDK Türkçe Sözlük <i>abi</i> yazımına ilk kez 2009 basımında yer verir.</p>;
date;orig	İngilizce ,date	Fransızca ,date	Latince,data	Latince,datum	;
hamiş;orig	Arapça,hmş	Arapça,hamaşa	;
koton;orig	Fransızca ,coton	İtalyanca,coton	Arapça,ḳuṭn 	Akatça,kitum 	;
fütürizm;orig	Fransızca ,futurisme	İtalyanca,futurismo	İtalyanca,futuro	Latince,futurus	Hintavrupa Anadilinde,*bhu-tu-	Hintavrupa Anadilinde,*bheuə-	;
gadir;orig	Arapça,ġdr	Arapça,ġadara	;
kötü;orig	Eski Türkçe,köti	;
badya;orig	Arapça,bṭw	Eski Yunanca,potḗrion	Eski Yunanca,pínō, pot-	;
damen;orig	Farsça,dāman	;
amplifikatör;orig	Fransızca ,amplificateur	Latince,amplificator	Latince,amplificare	Latince,amplus	Latince,facere, fact-	;
helva;orig	Arapça,ḥlw	Arapça,ḥlb	Aramice/Süryanice,ḥlb	;
ferda;orig	Farsça,fardā	Orta Farsça,fratāg	;
ihtiyat;orig	Arapça,ḥwṭ	Arapça,ḥāṭa	;
nepotizm;orig	İngilizce ,nepotism	Fransızca ,népotisme	Latince,nepōs, nepōt-	Hintavrupa Anadilinde,*nepōt-	;
emektar;orig	Türkiye Türkçesi,emek	Farsça,dār	;
batı;orig	Eski Türkçe,bat-	;
müteveccih;orig	Arapça,wch	Arapça,wach	;
e-mail;orig	İngilizce ,e-mail 	İngilizce ,electronic	İngilizce ,mail	Eski Fransızca,male	;
çökertme;orig	Türkiye Türkçesi,çökert-	;
kalkın|mak;orig	Türkiye Türkçesi,kalk-	;
oşinografi;orig	İngilizce ,oceanography	Almanca ,Ozeanographie	;
duy;orig	Fransızca ,douille	Germence,*dulja-	;
patriarkal;orig	Fransızca ,patriarcal	Fransızca ,patriarque	Eski Yunanca,patriárχēs	Eski Yunanca,patḗr	Hintavrupa Anadilinde,*pəter-	Eski Yunanca,árχō	;
aymaz;orig	Türkiye Türkçesi,ay-	;
dekoder;orig	İngilizce ,decoder	İngilizce ,code	;
burkan;orig	Arapça,brk	İtalyanca,volcano	Fransızca ,volcan	;
cezbe;orig	Arapça,cḏb	;
infaz;orig	Arapça,nfḏ	Arapça,nafaḏa	;
keklik;orig	Eski Türkçe,keklik	Türkiye Türkçesi,geğrik 	Eski Türkçe,kekir-	;
firuze;orig	Arapça,fīrūza 	Farsça,pīrōza 	Orta Farsça,padrōçak	Avesta (Zend) dilinde,*paiti-raok-	Avesta (Zend) dilinde,raok-	;
filantropi;orig	Fransızca ,philantropie	Eski Yunanca,phílos	Eski Yunanca,ánthrōpos	;
eristik;orig	Fransızca ,eristique	Eski Yunanca,eristikḗ	Eski Yunanca,erízō	Eski Yunanca,éris	;
herif;orig	Arapça,ḥrf	Arapça,ḥarafa	;
hidayet;orig	Arapça,hdy	Arapça,hadā	;
muz;orig	Arapça ve Farsça,mūz	Orta Farsça,mōz	Sanskritçe,moça	;
berberis;orig	Yeni Latince,berberis	;
bulgu;orig	Türkiye Türkçesi,bul-	;
error;orig	İngilizce ,error	Latince,error	Latince,errare	Hintavrupa Anadilinde,*ers-	;
kazuistik;orig	Fransızca ,casuistique	Yeni Latince,casuistica	Geç Latince,casus	Latince,casus	Latince,cadere	;
minüskül;orig	Fransızca ,minuscule	Latince,minusculus	Latince,minus	;
hassa;orig	Arapça,ḥss	Arapça,ḥassa	;
müfteri;orig	Arapça,fry	Arapça,farā	;
ismet;orig	Arapça,ˁṣm	Arapça,ˁaṣama	;
cevaz;orig	Arapça,cwz	Arapça,cāza	;
koloratura;orig	İtalyanca,coloratura	İtalyanca,colore	Latince,color	;
globülin;orig	Fransızca ,globuline	İngilizce ,globulin	İngilizce ,globule	Latince,globus	;
fok;orig	Yeni Yunanca,fóki	Eski Yunanca,phōkē	;
spastik;orig	Fransızca ,spastique	İngilizce ,spastic	Eski Yunanca,spastikós	Eski Yunanca,spáō	;
mecusi;orig	Arapça,macūsī	Aramice/Süryanice,məgūşī	Eski Farsça ,maguş	Hintavrupa Anadilinde,*magh-<sup>1</sup>	;
dilbilim;none	<p>dilbilimci</p>;
tav;orig	Arapça,ṭwˁ	Arapça,tāˁa	;
hemşire;orig	Farsça,hamşīra	Farsça,şīr	;
kısmet;orig	Arapça,ḳsm	Arapça,ḳasama	;
uğurla|mak;orig	Eski Türkçe,uġurla-	Eski Türkçe,oġur 	Eski Türkçe,oġrı 	;
müsamaha;orig	Arapça,smḥ	Arapça,samaḥa	;
multimedya;orig	İngilizce ,multimedia	;
foto+;none	<p>fotofiniş</p>;
lakin;orig	Arapça,lākin 	;
pamuk;orig	Orta Farsça,pambak 	Eski Yunanca,bombúks	;
itimat;orig	Arapça,ˁmd	Arapça,ˁamada	;
usta;orig	Farsça,ustā 	;
arak;orig	Türkiye Türkçesi,alak	;
sema;orig	Arapça,smˁ	Arapça,samaˁa	;
herpetoloji;orig	Fransızca ,herpétologie	İngilizce ,herpetology	Eski Yunanca,ʰérpeton	Eski Yunanca,ʰérpō	;
pardon;"orig	Fransızca ,pardon	Fransızca &lt;/b&gt; <i>pardonner</i> ""affetmek"" fiilinin fiilden türetilmiş isimidir. Bu sözcük <b>Geç Latince,perdonare	Latince,donare	";
evlen|mek;orig	Eski Türkçe,evlēn-	Eski Türkçe,evlē-	Eski Türkçe,ev	;
hitam;orig	Arapça,χtm	Arapça,χatama	;
edna;orig	Arapça,dnw	Arapça,danī	;
lak;"none	<p> ""dil şaklatma sesi, sıvı çalkama sesi"" <b>Ses yansımalı sözcüktür.</b> </p>";
kisve;orig	Arapça,ksw	Arapça,kasā	;
mersin;orig	Yeni Yunanca,smýrina	Eski Yunanca,múraina 	;
imla;orig	Arapça,mlw	Aramice/Süryanice,mly	İbranice ,māliˀa, məliˀah	;
pazar;orig	Farsça,bāzār	Orta Farsça,vāzār	Soğdca,vāçarn	Eski Farsça ,vahā-çarāna-	;
kükre|mek;orig	Eski Türkçe,kökre-	Eski Türkçe,kögüz	;
marangoz;orig	Yeni Yunanca,marangón 	Venedikçe,marangón	Geç Latince,mergo	Latince,mergere, mers-	;
malez;none	<p> Bu sözcüğün kökeni belirsizdir. </p>;
gölge;orig	Eski Türkçe,kölige	Eski Türkçe,köli-	;
resim;orig	Arapça,rsm	Arapça,rasama	Aramice/Süryanice,rəşam	İbranice ,rāşam	;
derle|mek;orig	Türkiye Türkçesi,der-	;
ponsetya;orig	Yeni Latince,poinsettia	;
tutifruti;orig	İtalyanca,tutti frutti	İtalyanca,tutti	Latince,totus	İtalyanca,frutti	Latince,fructus	;
ruşen;orig	Farsça,rōşan	;
ön;orig	Eski Türkçe,öŋ 	Eski Türkçe,ön-	;
münfesih;orig	Arapça,fsχ	Arapça,fasaχa	;
komponent;orig	İngilizce ,component	Latince,componens	Latince,componere	;
kehribar;orig	Farsça,kah-rubā	Farsça,kāh 	Farsça,rubā	Farsça,rubūdan	Orta Farsça,rōp	Hintavrupa Anadilinde,*reup-	;
dam;orig	Fransızca ,dame	Latince,domina	Latince,domus	Hintavrupa Anadilinde,*domos	Hintavrupa Anadilinde,*dem-	;
ihlal;orig	Arapça,χll	Arapça,χalla	;
muavin;orig	Arapça,ˁwn	Arapça,ˁāna	;
farz;orig	Arapça,frḍ	Arapça,faraḍa	;
medikal;orig	Fransızca ,médical	Latince,medicus	Latince,mederi	Hintavrupa Anadilinde,*med-	;
badehu;orig	Arapça,baˁdahu	Arapça,bˁd	;
türlü;orig	Eski Türkçe,törlüg	Eski Türkçe,töz	;
trampete;orig	İtalyanca,trompetta	İtalyanca,tromba	;
homongolos;orig	Latince,homunculus	Latince,homo	;
aşın|mak;orig	Eski Türkçe,aşġın-	Eski Türkçe,aşuk	Eski Türkçe,aş-	;
aynı;orig	Arapça,ˁyn	Arapça,ˁayn	;
kevser;orig	Arapça,ks̠r	Arapça,kaṯura	;
perspektif;orig	Fransızca ,perspectif	Latince,perspectivus	Latince,perspicere	Latince,specere, spect-	;
mütehakkim;orig	Arapça,ḥkm	Arapça,ḥakama	;
hemzemin;orig	Farsça,ham	Farsça,zamīn	;
menkul;orig	Arapça,nḳl	Arapça,naḳala	;
ültimatom;orig	Fransızca ,ultimatum	Geç Latince,ultimatum	Latince,ultimus	Latince,uls, ult-	Hintavrupa Anadilinde,*ol-s	Hintavrupa Anadilinde,*al	;
tekstil;orig	Fransızca ,textile	Latince,textilis	Latince,texere, text-	;
iktisap;orig	Arapça,ksb	Arapça,kasaba	;
perma;orig	İngilizce ,perma	İngilizce ,permanent	Latince,permanēre	Latince,manēre	;
su;orig	Eski Türkçe,suv	;
delete;orig	İngilizce ,delete	Latince,deletus	Latince,delere	;
güruh;orig	Farsça ve Orta Farsça,gurōh	Farsça,gurōha	;
dendroloji;orig	İngilizce ,dendrology	Eski Yunanca,déndron	Hintavrupa Anadilinde,*der-drew-	Hintavrupa Anadilinde,*deru-	;
tekemmül;orig	Arapça,kml	Arapça,kamala	;
kolza;orig	Fransızca ve İngilizce ,colza	Holandaca ,koolzaad	Holandaca ,kool	Holandaca ,zaad	;
fallus;orig	Yeni Latince,phallus	Eski Yunanca,phállos	Hintavrupa Anadilinde,*bhl-n-os	Hintavrupa Anadilinde,*bhel-<sup>2</sup>	;
ekser;orig	Arapça,ks̠r	Arapça,kaṯīr	;
sığ;orig	Eski Türkçe,sık	Eski Türkçe,sı-	;
trilyon;orig	Fransızca ,trillion	Fransızca ,tri-million	;
zemin;orig	Farsça,zamīn	Orta Farsça,zamīk 	Avesta (Zend) dilinde,zam-	Hintavrupa Anadilinde,*ghem-	;
kıraat;orig	Arapça,ḳrA	Arapça,ḳaraˀa	Aramice/Süryanice,ḳry	;
sihir;orig	Arapça,sḥr	Akatça,sāχiru	;
bedevi;orig	Arapça,bdw	Arapça,badw	;
esrarengiz;orig	Arapça,asrār	Farsça,angīz	;
muti;orig	Arapça,ṭwˁ	Arapça,ṭāˁa	;
cukka;orig	Roma dilinde (Çingenece),cukka	;
eksi;orig	Türkiye Türkçesi,eksil-	;
yerleşke;orig	Türkiye Türkçesi,yerleş-	;
klip;orig	İngilizce ,video clip	İngilizce ,clip	;
tombala;orig	İtalyanca,tombola	İtalyanca,tombare	;
hüdayinabit;orig	Farsça,χudāyī nābit	Farsça,χudāyī	Arapça,nbt	;
dik|mek;orig	Eski Türkçe,tik-	Eski Türkçe,tirig	;
öğreti;orig	Eski Türkçe,ögretig	Eski Türkçe,öğret-	;
poligam;orig	Fransızca ,polygame	Eski Yunanca,polygamós	;
mareşal;orig	Fransızca ,maréchal	Germence,marχaskalk	Germence,marχ-	Germence,skalkh	;
ezan;orig	Arapça,Aḏn	Arapça,aḏina	Arapça,uḏn	;
miat;orig	Arapça,ˁwd	Arapça,ˁāda	;
polonyum;orig	Yeni Latince,polonium	;
samba;orig	Portekizce (Brezilya lehçesi),samba	Kongo dilinde,semba	;
polo;orig	İngilizce ,polo	Hint dillerinden Balti dilinde,pulu	;
malayani;orig	Arapça,mā lā yaˁnī	Arapça,mā	Arapça,lā	Arapça,yaˁnī	;
darphane;orig	Arapça,ḍarb	Farsça,χāna	;
bina;orig	Arapça,bny	Arapça,banā	;
şule;orig	Arapça,şˁl	Arapça,şaˁala	;
bilakis;orig	Arapça,bi'l-ˁaks	;
koz;orig	Farsça,gawz 	Hintavrupa Anadilinde,*kneuk-	;
moneter;orig	Fransızca ,monétaire	Latince,moneta	Latince,monere, monet-	;
antimon;orig	Fransızca ,antimoine	Almanca ,Antimon	Geç Latince,antimonium	Arapça,s̠md	;
medya;orig	İngilizce ,media	Latince,media	Latince,medium	;
bitiş|mek;orig	Eski Türkçe,bütüş-	Eski Türkçe,büt-	;
selenyum;orig	Yeni Latince,selenium	Eski Yunanca,selḗnē	;
paralel;orig	Fransızca ,parallèle	Eski Yunanca,parállelos	Eski Yunanca,allélon	Eski Yunanca,állos	Hintavrupa Anadilinde,*al-<sup>1</sup>	;
evvel;orig	Arapça,Awl/wAl	Arapça,āla	;
kumanda;orig	Fransızca ,commande	Fransızca ,commander	Latince,commandare	Latince,mandare	;
turşu;orig	Farsça,turş	Avesta (Zend) dilinde,tarşna-	Hintavrupa Anadilinde,*trs-	Hintavrupa Anadilinde,*ters-	;
cesamet;orig	Arapça,csm	Arapça,casuma	Arapça,cism	;
boy;orig	Eski Türkçe,bod	Eski Türkçe,*bodu	;
otokritik;orig	Fransızca ,autocritique	;
lav;orig	İngilizce ,LAW	İngilizce ,light antitank weapon	;
ad;orig	Eski Türkçe,āt	;
tirkeş;orig	Farsça,tīrkaş	Farsça,tīr	Farsça,kaş	;
ambiyans;orig	Fransızca ,ambiance	Latince,ambientia	Latince,ambire, ambit-	Latince,ire, it-	Hintavrupa Anadilinde,*ei-	;
haşmetmeap;orig	Arapça,ḥaşma(t)	Arapça,Awb	Arapça,āba	;
koridor;orig	Fransızca ,corridor	İspanyolca ,corridor	Geç Latince,curritorium	Latince,currere	;
siyer;orig	Arapça,syr	Arapça,sīra(t)	;
yekdiğer;orig	Farsça,yak dīger	;
mercan;orig	Arapça,mrc	Aramice/Süryanice,margalīthā 	Eski Yunanca,margaritēs	;
akim;orig	Arapça,ˁḳm	Arapça,ˁaḳama	;
kıyı;orig	Eski Türkçe,kıdıġ	Eski Türkçe,kıd-	;
yas;orig	Eski Türkçe,yās	;
sığın|mak;orig	Eski Türkçe,sıġın-	Eski Türkçe,sıġ-	;
Rum;orig	Arapça ve Farsça,rūm	Eski Yunanca,rōmē	öz (Lat),Roma	;
sovyet;orig	Rusça ,sovyet	Rusça ,so-	Rusça ,vyet	;
metal;orig	Fransızca ,métal	Latince,metallum	Eski Yunanca,métallon	Eski Yunanca,metalláō	Eski Yunanca,alláō	;
solfej;orig	Fransızca ,solfège	İtalyanca,solfeggio	Geç Latince,solfa	;
ihtira;orig	Arapça,χrˁ	Arapça,aχtaraˁa	;
radyal;orig	İngilizce ,radial	Latince,radius	;
müessese;orig	Arapça,Ass	;
irkil|mek;orig	Eski Türkçe,irik- 	Eski Türkçe,ir-	;
ağ;orig	Eski Türkçe,aġ 	;
ebonit;orig	Fransızca ,ébonite	İngilizce ,ebonite	İngilizce ,ebony	Eski Yunanca,ébenos	;
paraliz;orig	Fransızca ,paralyse, paralyt-	Eski Yunanca,parálysis	Eski Yunanca,paralúō	Eski Yunanca,lúō	;
algı;orig	Türkiye Türkçesi,al-	;
insomnia;orig	Latince,insomnia	Latince,somnus	Hintavrupa Anadilinde,*swep-no-	Hintavrupa Anadilinde,*swep-	;
güzaf;orig	Farsça,guzāf	;
ok;orig	Eski Türkçe,ok	;
lord;orig	İngilizce ,lord	Eski İngilizce ,hlāford 	Germence,*hlaib	Germence,*ward-	;
milenyum;orig	Latince,millennium	Latince,mille	Latince,annus	;
zabıt;orig	Arapça,ḍbṭ	Arapça,ḍabaṭa	;
anchorman;orig	İngilizce ,anchorman	İngilizce ,anchor	Latince,ancora 	İngilizce ,man	;
kasıt;orig	Arapça,ḳṣd	Arapça,ḳaṣada	;
lisans;orig	Fransızca ,licence	Latince,licentia	Latince,licere, licit-	;
+dan;none	<p>Osmanlıca terkiplerde Türkçe <i>+lIk</i> ekinin karşılığı olarak kullanılmıştır. <i>Yağdan</i> = <i>yağlık.</i></p>;
saban;orig	Eski Türkçe,saban	;
dermatoloji;orig	Fransızca ,dermatologie	;
rakam;orig	Arapça,rḳm	Arapça,raḳama	İbranice ,reḳem	;
eleman;orig	Fransızca ,élément	Latince,elementum	;
dekadan;orig	Fransızca ,décadent	Geç Latince,decadens	Geç Latince,decadere	Latince,cadere, cas-	;
palaz;orig	Farsça,palās	;
demeç;orig	Türkiye Türkçesi,de-	;
aglütinasyon;orig	Latince,agglutinatio	Latince,agglutinare	Latince,gluten, glutin-	Fransızca ve İngilizce ,agglutination	;
eza;orig	Arapça,Aḏy	Arapça,aḏā	;
beşamel;orig	Fransızca ,béchamel	;
konsolos;orig	Orta Yunanca,kónsulos	Latince,consul	;
müteşekkir;orig	Arapça,şkr	Arapça,şakara	;
duvak;orig	Türkiye Türkçesi,tuğak 	Eski Türkçe,tuġ	;
ada;orig	Orta Türkçe,atağ	Eski Türkçe,otruġ	Eski Türkçe,otrul-	;
burç;orig	Arapça,burc	Aramice/Süryanice,burgā	Eski Yunanca,pýrgos	Hintavrupa Anadilinde,*bhrgh-	Hintavrupa Anadilinde,*bhergh-	;
yakinen;orig	Arapça,yaḳīnan	Arapça,yḳn	Arapça,yaḳina	;
şıvgın;orig	Türkiye Türkçesi,çıġgın	Türkiye Türkçesi,çık-	;
aldan|mak;orig	Eski Türkçe,alda-	Eski Türkçe,al	;
dermeyan;orig	Farsça,dar miyān	Farsça,miyān	;
çörek;orig	Eski Türkçe,çörek	Eski Türkçe,çevür-	;
hödük;none	<p> Bu sözcüğün kökeni belirsizdir. </p>;
yörük;orig	Eski Türkçe,yügrük	Eski Türkçe,yügür-	;
kâzip;orig	Arapça,kḏb	Arapça,kaḏaba	;
mahsur;orig	Arapça,ḥṣr	Arapça,ḥaṣara	;
şölen;orig	Farsça,şīlān	Moğolca ,şilün 	;
delik;orig	Eski Türkçe,telük	Eski Türkçe,tel-	;
istilzam;orig	Arapça,lzm	Arapça,lazima	;
inovasyon;orig	Fransızca ve İngilizce ,innovation	Latince,innovare	Latince,novus	Hintavrupa Anadilinde,*newo-	;
sayvan;orig	Farsça,sāye-bān	;
kepenk;orig	Türkiye Türkçesi,*kapan(ı)k	Türkiye Türkçesi,kapa-	;
avukat;orig	İtalyanca,avvocato	Latince,advocatus	Latince,advocare	Latince,vocare	;
organik;orig	Fransızca ,organique	Eski Yunanca,organikós	Eski Yunanca,órganon	;
müşavir;orig	Arapça,şwr	Arapça,şāra	;
söğüt;orig	Eski Türkçe,sögüt	Eski Türkçe,*sög-	;
gaga;"none	<p> <i>ga ga</i> ""kuş sesi"" ses yansımalı sözcüğünden türetilmiş olabilir; ancak bu kesin değildir. </p>";
razaki;orig	Farsça,rāzakī	Farsça,rāzī	özel adından,Ragā	;
istinabe;orig	Arapça,nwb	Arapça,nāba	;
öfori;orig	Fransızca ,euphorie	Eski Yunanca,euphoría	Eski Yunanca,eúphoros	Eski Yunanca,eû	Eski Yunanca,phérō	;
havza;orig	Arapça,ḥwz	Arapça,ḥāza	;
riya;orig	Arapça,riyāˀ	Arapça,raˀā	Arapça,rAy	;
başmak;orig	Oğuzca,başmak	Eski Türkçe,baş-	;
kancık;orig	Soğdca,kançīk	Orta Farsça,kanīçag	Avesta (Zend) dilinde,kainyikā	Hintavrupa Anadilinde,*gʷen-	;
marimba;orig	İngilizce ,marimba	İspanyolca ,marimba	;
basta;orig	İtalyanca,basta	İtalyanca,bastare	;
istifade;orig	Arapça,fyd	Arapça,fāda	;
merih;orig	Arapça,mrχ	;
ihsan;orig	Arapça,ḥsn	Arapça,ḥasuna	;
eşelek;orig	Türkiye Türkçesi,eş-	;
şose;orig	Fransızca ,chaussée	Geç Latince,via calceata	Geç Latince,calceare	Latince,calx, calc-	;
gerekçe;orig	Eski Türkçe,gerek	;
duman;orig	Eski Türkçe,tuman	Eski Türkçe,tun-	;
dış;orig	Eski Türkçe,tāş	;
anomali;orig	Fransızca ,anomalie	Eski Yunanca,ʰomalós	Eski Yunanca,ʰómos	;
yanaş|mak;orig	Orta Türkçe,yana-	Orta Türkçe,yan	;
hamaset;orig	Arapça,ḥms	Arapça,ḥamisa	;
şemsiye;orig	Arapça,şamsiyya(t)	Arapça,şms	;
tevcih;orig	Arapça,wch	Arapça,wacaha	;
tekâmül;orig	Arapça,kml	Arapça,kamala	;
pogrom;orig	Rusça ,pogrom	Rusça ,gromit'	;
reasürans;orig	Fransızca ,réassurance	Fransızca ,assurance	Geç Latince,assecurare	Latince,securus	;
şato;orig	Fransızca ,château	Latince,castellum	Latince,castrum	Hintavrupa Anadilinde,*kas-tro-	Hintavrupa Anadilinde,*kes-<sup>2</sup>	;
silindir;orig	Fransızca ,cylindre	Eski Yunanca,kýlindros	Eski Yunanca,kýlíndō	Hintavrupa Anadilinde,*kʷel-<sup>1</sup>	;
eleştirmen;orig	Yeni Türkçe,eleştir-	;
geri;orig	Eski Türkçe,kérü	Eski Türkçe,*kér-gerü	Eski Türkçe,kir-	;
meslek;orig	Arapça,slk	Arapça,salaka	;
gayda;orig	Bulgarca,gayda	Germence,*gaitz	;
spot;orig	İngilizce ,spot	;
keriz;orig	Farsça,kārīz	;
tavsa|mak;orig	Farsça,tāv	;
eskiz;orig	Fransızca ,esquisse	İtalyanca,schizzo	Latince,schedius	Eski Yunanca,sχédios	;
renal;orig	Fransızca ,renal	Latince,renalis	Latince,renes	;
amortisör;orig	Fransızca ,amortisseur	Fransızca ,amortir, amortiss-	;
aksam;orig	Arapça,ḳsm	Arapça,ḳism	;
fayda;orig	Arapça,fyd	Arapça,fāda	;
şerait;orig	Arapça,şrṭ	Arapça,şarṭ	;
kalemşor;orig	Arapça,ḳalam	Farsça,şōr	;
nadide;orig	Farsça,nādīda	Farsça,dīda	;
ati;orig	Arapça,Aty	Arapça,atā	;
kalk(o)+;"none	<p>Yunanca sözcük Miken ve eski Girit azıtlarından itibaren (MÖ 2. binyıl) kaydedilmiştir. Sumerce veya bir başka Ortadoğu dilinden alıntı olması ihtimali üzerinde durulabilir. Ayrıntılı tartışma <span style=""cursor:pointer"" title=""Paris 1977""> ▪ Pierre Chantraine, Dict. étym. de la langue grecque sf.</span> 1243-1244.</p>";
miyar;orig	Arapça,ˁyr	Arapça,ˁiyār	;
sonda;orig	Fransızca ,sonde	Norsça (Vikingce),sundgyrd 	Norsça (Vikingce),sund	;
umut;orig	Eski Türkçe,um-	;
mujik;orig	Rusça ,mujik	Rusça ,muj	;
kuş;orig	Eski Türkçe,kuş	;
duyu;orig	Türkiye Türkçesi,duy-	;
ayıl|mak;orig	Eski Türkçe,adıl-	Eski Türkçe,*ad-	;
kuka;orig	Yeni Yunanca,kukía	Yeni Yunanca,kúkion	Eski Yunanca,kókkos	;
karavel;orig	İtalyanca,caravella	Fransızca ,caravelle	Portekizce ,caravela	Geç Latince,carabus	Eski Yunanca,kárabos	;
sulh;orig	Arapça,ṣlḥ	Arapça,ṣalaḥa	Aramice/Süryanice,ṣəleḥ	;
muaf;orig	Arapça,ˁfw	Arapça,ˁafā	;
suvenir;orig	Fransızca ,souvenir	Fransızca ,souvenir	Latince,subvenire	Latince,venire, vent-	;
geriş;orig	Eski Türkçe,keriş	Eski Türkçe,ker-	;
müşteki;orig	Arapça,şkw	Arapça,şakā	;
kapsül;orig	Fransızca ,capsule	Latince,capsula	Latince,capsa	;
uskur;orig	İngilizce ,screw	Eski Fransızca,escrove	Latince,scrofa	;
sapta|mak;orig	Türkiye Türkçesi,sap	;
bıldırcın;orig	Eski Türkçe,*budurçin 	;
dul;orig	Eski Türkçe,tul	;
haddizatında;orig	Arapça,fī ḥaddi'l-ḏāt	Arapça,ḥadd	Arapça,ḏāt	;
perva;orig	Farsça,parvā	;
akselerasyon;orig	Fransızca ,accélération	Latince,accelerare	Latince,celer	Hintavrupa Anadilinde,*kel-es-	;
telek;orig	Türkiye Türkçesi,çelek 	;
eksport;orig	İngilizce ,export	Latince,exportare	Latince,portare	;
subsonik;orig	İngilizce ,subsonic	;
rezervuar;orig	Fransızca ,réservoire	Geç Latince,reservatorium	Latince,reservare	;
faiz;orig	Arapça,fyḍ	Arapça,fāḍa	;
selsebil;orig	Arapça,salsabīl	Aramice/Süryanice,sil-şəbīl	Aramice/Süryanice,sil	Aramice/Süryanice,şəbīl	;
firkete;orig	İtalyanca,forchetta	İtalyanca,forca	Latince,furca	;
aktinyum;orig	Yeni Latince,actinium	Eski Yunanca,aktīs, aktîn-	;
kolofon;orig	İngilizce ,colophon	Latince,colophon	Eski Yunanca,kolophōn	Hintavrupa Anadilinde,*koln-bho-	Hintavrupa Anadilinde,*kel-<sup>4</sup>	;
telafi;orig	Arapça,lfw	;
dinar;orig	Arapça,dnr	Aramice/Süryanice,dīnār	Latince,denarius	Latince,deni	Latince,decem	;
lokanta;orig	İtalyanca,locanda	İtalyanca,locare	Latince,locare	;
tabak;orig	Arapça,ṭbḳ	Orta Farsça,tabak	;
bumbar;orig	Farsça,būnbār 	Farsça,būn 	;
halı;orig	Orta Türkçe,kalın 	Farsça,χalī	;
prematüre;orig	Fransızca ,prématuré	Fransızca ,maturé	Latince,maturatus	Latince,maturare	Latince,maturus	;
protagonist;orig	Fransızca ,protagoniste	İngilizce ,protagonist	Eski Yunanca,prōtagōnistḗs	Eski Yunanca,prōtos	Eski Yunanca,agōnistḗs	;
fruktoz;orig	Fransızca ,fructose	Latince,fructus	Latince,frui	Hintavrupa Anadilinde,*bhrūg-	;
madik;orig	Ermenice,madig	Ermenice,madn	;
menopoz;orig	Fransızca ,ménopause	İngilizce ,menopause	Eski Yunanca,mḗn	Eski Yunanca,paúsis	;
neşir;orig	Arapça,nşr	Arapça,naşara	Aramice/Süryanice,nəşār	;
otarşi;orig	Fransızca ,autarchie	Eski Yunanca,autarχeía	Eski Yunanca,autós	Eski Yunanca,arχeía	;
hol(o)+;"orig	Latince,solidus,	</b> <i>all</i> ""tüm, bütün"". <b>Hintavrupa Anadilinde,*solə-	Latince,salvus	";
müşahit;orig	Arapça,şhd	Arapça,şahida	;
şayka;orig	Rusça ,şayka	;
melanoma;orig	Yeni Latince,melanoma	Eski Yunanca,melanóō	Eski Yunanca,mélas, melan-	;
getto;orig	Fransızca ve İngilizce ,ghetto	;
tecim;orig	Türkiye Türkçesi,teci-	Türkiye Türkçesi,tecir	Arapça,tācir	;
yeni;orig	Eski Türkçe,yaŋı	Eski Türkçe,yan-	;
muhtekir;orig	Arapça,ḥkr	Arapça,ḥakara	;
alaka;orig	Arapça,ˁlḳ	Arapça,ˁalaḳa	;
cereme;orig	Arapça,crm	Arapça,curm	Arapça,carama	;
